"gene_id","gene_name"
"ENSG00000141448","GATA6"
"ENSG00000141449","GREB1L"
"ENSG00000141497","ZMYND15"
"ENSG00000141504","SAT2"
"ENSG00000141505","ASGR1"
"ENSG00000141524","TMC6"
"ENSG00000141526","SLC16A3"
"ENSG00000141551","CSNK1D"
"ENSG00000141646","SMAD4"
"ENSG00000141664","ZCCHC2"
"ENSG00000141682","PMAIP1"
"ENSG00000141867","BRD4"
"ENSG00000142102","PGGHG"
"ENSG00000142156","COL6A1"
"ENSG00000142173","COL6A2"
"ENSG00000142227","EMP3"
"ENSG00000142279","WTIP"
"ENSG00000142327","RNPEPL1"
"ENSG00000142330","CAPN10"
"ENSG00000142409","ZNF787"
"ENSG00000142528","ZNF473"
"ENSG00000142627","EPHA2"
"ENSG00000142675","CNKSR1"
"ENSG00000142686","C1orf216"
"ENSG00000142798","HSPG2"
"ENSG00000142867","BCL10"
"ENSG00000142961","MOB3C"
"ENSG00000143067","ZNF697"
"ENSG00000143107","FNDC7"
"ENSG00000143322","ABL2"
"ENSG00000143398","PIP5K1A"
"ENSG00000143418","CERS2"
"ENSG00000143442","POGZ"
"ENSG00000143479","DYRK3"
"ENSG00000143514","TP53BP2"
"ENSG00000143515","ATP8B2"
"ENSG00000143622","RIT1"
"ENSG00000143776","CDC42BPA"
"ENSG00000143811","PYCR2"
"ENSG00000143816","WNT9A"
"ENSG00000143847","PPFIA4"
"ENSG00000143850","PLEKHA6"
"ENSG00000143862","ARL8A"
"ENSG00000144026","ZNF514"
"ENSG00000144115","THNSL2"
"ENSG00000144118","RALB"
"ENSG00000144136","SLC20A1"
"ENSG00000144214","LYG1"
"ENSG00000144233","AMMECR1L"
"ENSG00000144366","GULP1"
"ENSG00000144381","HSPD1"
"ENSG00000144583","4-Mar"
"ENSG00000144597","EAF1"
"ENSG00000144655","CSRNP1"
"ENSG00000144711","IQSEC1"
"ENSG00000144791","LIMD1"
"ENSG00000144802","NFKBIZ"
"ENSG00000144821","MYH15"
"ENSG00000144935","TRPC1"
"ENSG00000145107","TM4SF19"
"ENSG00000145214","DGKQ"
"ENSG00000145217","SLC26A1"
"ENSG00000145241","CENPC"
"ENSG00000145335","SNCA"
"ENSG00000145685","LHFPL2"
"ENSG00000145734","BDP1"
"ENSG00000145780","FEM1C"
"ENSG00000145911","N4BP3"
"ENSG00000146067","FAM193B"
"ENSG00000146112","PPP1R18"
"ENSG00000146232","NFKBIE"
"ENSG00000146242","TPBG"
"ENSG00000146453","PNLDC1"
"ENSG00000146587","RBAK"
"ENSG00000146592","CREB5"
"ENSG00000146757","ZNF92"
"ENSG00000146830","GIGYF1"
"ENSG00000146872","TLK2"
"ENSG00000147162","OGT"
"ENSG00000147168","IL2RG"
"ENSG00000147174","GCNA"
"ENSG00000147251","DOCK11"
"ENSG00000147324","MFHAS1"
"ENSG00000147421","HMBOX1"
"ENSG00000147437","GNRH1"
"ENSG00000147459","DOCK5"
"ENSG00000147526","TACC1"
"ENSG00000147852","VLDLR"
"ENSG00000147854","UHRF2"
"ENSG00000148200","NR6A1"
"ENSG00000148297","MED22"
"ENSG00000148343","MIGA2"
"ENSG00000148384","INPP5E"
"ENSG00000148411","NACC2"
"ENSG00000148516","ZEB1"
"ENSG00000148840","PPRC1"
"ENSG00000148926","ADM"
"ENSG00000148943","LIN7C"
"ENSG00000149091","DGKZ"
"ENSG00000149150","SLC43A1"
"ENSG00000149187","CELF1"
"ENSG00000149231","CCDC82"
"ENSG00000149257","SERPINH1"
"ENSG00000149289","ZC3H12C"
"ENSG00000149582","TMEM25"
"ENSG00000149634","SPATA25"
"ENSG00000149716","LTO1"
"ENSG00000149781","FERMT3"
"ENSG00000150401","DCUN1D2"
"ENSG00000150403","TMCO3"
"ENSG00000150457","LATS2"
"ENSG00000150961","SEC24D"
"ENSG00000150991","UBC"
"ENSG00000151012","SLC7A11"
"ENSG00000151135","TMEM263"
"ENSG00000151332","MBIP"
"ENSG00000151422","FER"
"ENSG00000151491","EPS8"
"ENSG00000151553","FAM160B1"
"ENSG00000151718","WWC2"
"ENSG00000151748","SAV1"
"ENSG00000151835","SACS"
"ENSG00000151929","BAG3"
"ENSG00000152256","PDK1"
"ENSG00000152332","UHMK1"
"ENSG00000152413","HOMER1"
"ENSG00000152422","XRCC4"
"ENSG00000152443","ZNF776"
"ENSG00000152454","ZNF256"
"ENSG00000152484","USP12"
"ENSG00000152503","TRIM36"
"ENSG00000152784","PRDM8"
"ENSG00000152795","HNRNPDL"
"ENSG00000152952","PLOD2"
"ENSG00000153179","RASSF3"
"ENSG00000153187","HNRNPU"
"ENSG00000153317","ASAP1"
"ENSG00000153395","LPCAT1"
"ENSG00000153487","ING1"
"ENSG00000153814","JAZF1"
"ENSG00000153885","KCTD15"
"ENSG00000153922","CHD1"
"ENSG00000153933","DGKE"
"ENSG00000153975","ZUP1"
"ENSG00000154144","TBRG1"
"ENSG00000154222","CC2D1B"
"ENSG00000154277","UCHL1"
"ENSG00000154310","TNIK"
"ENSG00000154328","NEIL2"
"ENSG00000154370","TRIM11"
"ENSG00000154447","SH3RF1"
"ENSG00000154553","PDLIM3"
"ENSG00000154803","FLCN"
"ENSG00000154914","USP43"
"ENSG00000154917","RAB6B"
"ENSG00000155097","ATP6V1C1"
"ENSG00000155256","ZFYVE27"
"ENSG00000155304","HSPA13"
"ENSG00000155367","PPM1J"
"ENSG00000155545","MIER3"
"ENSG00000155592","ZKSCAN2"
"ENSG00000155903","RASA2"
"ENSG00000155961","RAB39B"
"ENSG00000155962","CLIC2"
"ENSG00000155974","GRIP1"
"ENSG00000155980","KIF5A"
"ENSG00000156232","WHAMM"
"ENSG00000156304","SCAF4"
"ENSG00000156671","SAMD8"
"ENSG00000156873","PHKG2"
"ENSG00000156976","EIF4A2"
"ENSG00000156983","BRPF1"
"ENSG00000157036","EXOG"
"ENSG00000157106","SMG1"
"ENSG00000157540","DYRK1A"
"ENSG00000157764","BRAF"
"ENSG00000158050","DUSP2"
"ENSG00000158079","PTPDC1"
"ENSG00000158122","PRXL2C"
"ENSG00000158163","DZIP1L"
"ENSG00000158201","ABHD3"
"ENSG00000158301","GPRASP2"
"ENSG00000158373","HIST1H2BD"
"ENSG00000158406","HIST1H4H"
"ENSG00000158470","B4GALT5"
"ENSG00000158555","GDPD5"
"ENSG00000158615","PPP1R15B"
"ENSG00000158669","GPAT4"
"ENSG00000158717","RNF166"
"ENSG00000158792","SPATA2L"
"ENSG00000158863","FAM160B2"
"ENSG00000158985","CDC42SE2"
"ENSG00000159086","PAXBP1"
"ENSG00000159208","CIART"
"ENSG00000159214","CCDC24"
"ENSG00000159216","RUNX1"
"ENSG00000159588","CCDC17"
"ENSG00000159592","GPBP1L1"
"ENSG00000159640","ACE"
"ENSG00000159692","CTBP1"
"ENSG00000159753","CARMIL2"
"ENSG00000159784","FAM131B"
"ENSG00000159873","CCDC117"
"ENSG00000159885","ZNF222"
"ENSG00000159899","NPR2"
"ENSG00000160087","UBE2J2"
"ENSG00000160190","SLC37A1"
"ENSG00000160199","PKNOX1"
"ENSG00000160200","CBS"
"ENSG00000160293","VAV2"
"ENSG00000160299","PCNT"
"ENSG00000160305","DIP2A"
"ENSG00000160360","GPSM1"
"ENSG00000160447","PKN3"
"ENSG00000160469","BRSK1"
"ENSG00000160471","COX6B2"
"ENSG00000160472","TMEM190"
"ENSG00000160570","DEDD2"
"ENSG00000160633","SAFB"
"ENSG00000160712","IL6R"
"ENSG00000160741","CRTC2"
"ENSG00000160886","LY6K"
"ENSG00000160888","IER2"
"ENSG00000160953","PWWP3A"
"ENSG00000160972","PPP1R16A"
"ENSG00000161011","SQSTM1"
"ENSG00000161091","MFSD12"
"ENSG00000161202","DVL3"
"ENSG00000161526","SAP30BP"
"ENSG00000161594","KLHL10"
"ENSG00000161638","ITGA5"
"ENSG00000161647","MPP3"
"ENSG00000161681","SHANK1"
"ENSG00000161791","FMNL3"
"ENSG00000161904","LEMD2"
"ENSG00000162086","ZNF75A"
"ENSG00000162231","NXF1"
"ENSG00000162344","FGF19"
"ENSG00000162413","KLHL21"
"ENSG00000162512","SDC3"
"ENSG00000162520","SYNC"
"ENSG00000162545","CAMK2N1"
"ENSG00000162572","SCNN1D"
"ENSG00000162601","MYSM1"
"ENSG00000162613","FUBP1"
"ENSG00000162616","DNAJB4"
"ENSG00000162631","NTNG1"
"ENSG00000162695","SLC30A7"
"ENSG00000162702","ZNF281"
"ENSG00000162733","DDR2"
"ENSG00000162734","PEA15"
"ENSG00000162769","FLVCR1"
"ENSG00000162772","ATF3"
"ENSG00000162775","RBM15"
"ENSG00000162851","TFB2M"
"ENSG00000162924","REL"
"ENSG00000162931","TRIM17"
"ENSG00000163026","WDCP"
"ENSG00000163132","MSX1"
"ENSG00000163171","CDC42EP3"
"ENSG00000163249","CCNYL1"
"ENSG00000163297","ANTXR2"
"ENSG00000163320","CGGBP1"
"ENSG00000163374","YY1AP1"
"ENSG00000163376","KBTBD8"
"ENSG00000163395","IGFN1"
"ENSG00000163499","CRYBA2"
"ENSG00000163507","CIP2A"
"ENSG00000163510","CWC22"
"ENSG00000163577","EIF5A2"
"ENSG00000163602","RYBP"
"ENSG00000163605","PPP4R2"
"ENSG00000163635","ATXN7"
"ENSG00000163660","CCNL1"
"ENSG00000163734","CXCL3"
"ENSG00000163739","CXCL1"
"ENSG00000163743","RCHY1"
"ENSG00000163817","SLC6A20"
"ENSG00000163874","ZC3H12A"
"ENSG00000163877","SNIP1"
"ENSG00000163932","PRKCD"
"ENSG00000163935","SFMBT1"
"ENSG00000163945","UVSSA"
"ENSG00000163960","UBXN7"
"ENSG00000163975","MELTF"
"ENSG00000164023","SGMS2"
"ENSG00000164080","RAD54L2"
"ENSG00000164088","PPM1M"
"ENSG00000164105","SAP30"
"ENSG00000164111","ANXA5"
"ENSG00000164164","OTUD4"
"ENSG00000164190","NIPBL"
"ENSG00000164305","CASP3"
"ENSG00000164309","CMYA5"
"ENSG00000164404","GDF9"
"ENSG00000164430","CGAS"
"ENSG00000164463","CREBRF"
"ENSG00000164484","TMEM200A"
"ENSG00000164542","KIAA0895"
"ENSG00000164758","MED30"
"ENSG00000164776","PHKG1"
"ENSG00000164794","KCNV1"
"ENSG00000164823","OSGIN2"
"ENSG00000164849","GPR146"
"ENSG00000164850","GPER1"
"ENSG00000164889","SLC4A2"
"ENSG00000164949","GEM"
"ENSG00000164951","PDP1"
"ENSG00000164970","FAM219A"
"ENSG00000165030","NFIL3"
"ENSG00000165113","GKAP1"
"ENSG00000165118","C9orf64"
"ENSG00000165233","CARD19"
"ENSG00000165410","CFL2"
"ENSG00000165458","INPPL1"
"ENSG00000165494","PCF11"
"ENSG00000165512","ZNF22"
"ENSG00000165521","EML5"
"ENSG00000165626","BEND7"
"ENSG00000165684","SNAPC4"
"ENSG00000165782","PIP4P1"
"ENSG00000165799","RNASE7"
"ENSG00000165804","ZNF219"
"ENSG00000165915","SLC39A13"
"ENSG00000165943","MOAP1"
"ENSG00000166012","TAF1D"
"ENSG00000166024","R3HCC1L"
"ENSG00000166068","SPRED1"
"ENSG00000166073","GPR176"
"ENSG00000166128","RAB8B"
"ENSG00000166173","LARP6"
"ENSG00000166188","ZNF319"
"ENSG00000166257","SCN3B"
"ENSG00000166313","APBB1"
"ENSG00000166326","TRIM44"
"ENSG00000166439","RNF169"
"ENSG00000166446","CDYL2"
"ENSG00000166478","ZNF143"
"ENSG00000166532","RIMKLB"
"ENSG00000166592","RRAD"
"ENSG00000166793","YPEL4"
"ENSG00000166813","KIF7"
"ENSG00000166831","RBPMS2"
"ENSG00000166889","PATL1"
"ENSG00000166900","STX3"
"ENSG00000166987","MBD6"
"ENSG00000167182","SP2"
"ENSG00000167232","ZNF91"
"ENSG00000167280","ENGASE"
"ENSG00000167302","TEPSIN"
"ENSG00000167378","IRGQ"
"ENSG00000167524","RSKR"
"ENSG00000167528","ZNF641"
"ENSG00000167543","TP53I13"
"ENSG00000167548","KMT2D"
"ENSG00000167555","ZNF528"
"ENSG00000167565","SERTAD3"
"ENSG00000167566","NCKAP5L"
"ENSG00000167588","GPD1"
"ENSG00000167595","PROSER3"
"ENSG00000167601","AXL"
"ENSG00000167604","NFKBID"
"ENSG00000167615","LENG8"
"ENSG00000167702","KIFC2"
"ENSG00000167723","TRPV3"
"ENSG00000167755","KLK6"
"ENSG00000167772","ANGPTL4"
"ENSG00000167785","ZNF558"
"ENSG00000167861","HID1"
"ENSG00000167874","TMEM88"
"ENSG00000167967","E4F1"
"ENSG00000167996","FTH1"
"ENSG00000168003","SLC3A2"
"ENSG00000168005","SPINDOC"
"ENSG00000168056","LTBP3"
"ENSG00000168092","PAFAH1B2"
"ENSG00000168137","SETD5"
"ENSG00000168209","DDIT4"
"ENSG00000168246","UBTD2"
"ENSG00000168283","BMI1"
"ENSG00000168297","PXK"
"ENSG00000168298","HIST1H1E"
"ENSG00000168389","MFSD2A"
"ENSG00000168439","STIP1"
"ENSG00000168487","BMP1"
"ENSG00000168488","ATXN2L"
"ENSG00000168758","SEMA4C"
"ENSG00000168781","PPIP5K1"
"ENSG00000168813","ZNF507"
"ENSG00000168876","ANKRD49"
"ENSG00000168884","TNIP2"
"ENSG00000168906","MAT2A"
"ENSG00000168917","SLC35G2"
"ENSG00000169016","E2F6"
"ENSG00000169045","HNRNPH1"
"ENSG00000169155","ZBTB43"
"ENSG00000169180","XPO6"
"ENSG00000169246","NPIPB3"
"ENSG00000169410","PTPN9"
"ENSG00000169429","CXCL8"
"ENSG00000169499","PLEKHA2"
"ENSG00000169635","HIC2"
"ENSG00000169692","AGPAT2"
"ENSG00000169826","CSGALNACT2"
"ENSG00000169871","TRIM56"
"ENSG00000169896","ITGAM"
"ENSG00000169905","TOR1AIP2"
"ENSG00000169908","TM4SF1"
"ENSG00000169914","OTUD3"
"ENSG00000169926","KLF13"
"ENSG00000169951","ZNF764"
"ENSG00000169992","NLGN2"
"ENSG00000170004","CHD3"
"ENSG00000170037","CNTROB"
"ENSG00000170100","ZNF778"
"ENSG00000170175","CHRNB1"
"ENSG00000170260","ZNF212"
"ENSG00000170265","ZNF282"
"ENSG00000170315","UBB"
"ENSG00000170322","NFRKB"
"ENSG00000170345","FOS"
"ENSG00000170412","GPRC5C"
"ENSG00000170421","KRT8"
"ENSG00000170525","PFKFB3"
"ENSG00000170537","TMC7"
"ENSG00000170633","RNF34"
"ENSG00000170689","HOXB9"
"ENSG00000170802","FOXN2"
"ENSG00000170852","KBTBD2"
"ENSG00000170871","KIAA0232"
"ENSG00000170919","TPT1-AS1"
"ENSG00000170921","TANC2"
"ENSG00000170949","ZNF160"
"ENSG00000171163","ZNF692"
"ENSG00000171169","NAIF1"
"ENSG00000171206","TRIM8"
"ENSG00000171219","CDC42BPG"
"ENSG00000171223","JUNB"
"ENSG00000171224","FAM241B"
"ENSG00000171316","CHD7"
"ENSG00000171456","ASXL1"
"ENSG00000171462","DLK2"
"ENSG00000171606","ZNF274"
"ENSG00000171608","PIK3CD"
"ENSG00000171617","ENC1"
"ENSG00000171700","RGS19"
"ENSG00000171786","NHLH1"
"ENSG00000171823","FBXL14"
"ENSG00000171903","CYP4F11"
"ENSG00000171988","JMJD1C"
"ENSG00000171992","SYNPO"
"ENSG00000172037","LAMB2"
"ENSG00000172183","ISG20"
"ENSG00000172361","CFAP53"
"ENSG00000172432","GTPBP2"
"ENSG00000172530","BANP"
"ENSG00000172638","EFEMP2"
"ENSG00000172732","MUS81"
"ENSG00000172766","NAA16"
"ENSG00000172888","ZNF621"
"ENSG00000172901","LVRN"
"ENSG00000172943","PHF8"
"ENSG00000173039","RELA"
"ENSG00000173040","EVC2"
"ENSG00000173064","HECTD4"
"ENSG00000173110","HSPA6"
"ENSG00000173145","NOC3L"
"ENSG00000173166","RAPH1"
"ENSG00000173193","PARP14"
"ENSG00000173327","MAP3K11"
"ENSG00000173334","TRIB1"
"ENSG00000173517","PEAK1"
"ENSG00000173530","TNFRSF10D"
"ENSG00000173542","MOB1B"
"ENSG00000173559","NABP1"
"ENSG00000173575","CHD2"
"ENSG00000173621","LRFN4"
"ENSG00000173653","RCE1"
"ENSG00000173846","PLK3"
"ENSG00000173889","PHC3"
"ENSG00000173917","HOXB2"
"ENSG00000173933","RBM4"
"ENSG00000174010","KLHL15"
"ENSG00000174233","ADCY6"
"ENSG00000174292","TNK1"
"ENSG00000174567","GOLT1A"
"ENSG00000174574","AKIRIN1"
"ENSG00000174579","MSL2"
"ENSG00000174652","ZNF266"
"ENSG00000174718","RESF1"
"ENSG00000174839","DENND6A"
"ENSG00000174943","KCTD13"
"ENSG00000174996","KLC2"
"ENSG00000175029","CTBP2"
"ENSG00000175073","VCPIP1"
"ENSG00000175105","ZNF654"
"ENSG00000175106","TVP23C"
"ENSG00000175183","CSRP2"
"ENSG00000175197","DDIT3"
"ENSG00000175265","GOLGA8A"
"ENSG00000175352","NRIP3"
"ENSG00000175470","PPP2R2D"
"ENSG00000175505","CLCF1"
"ENSG00000175592","FOSL1"
"ENSG00000176018","LYSMD3"
"ENSG00000176076","KCNE5"
"ENSG00000176105","YES1"
"ENSG00000176155","CCDC57"
"ENSG00000176170","SPHK1"
"ENSG00000176171","BNIP3"
"ENSG00000176386","CDC26"
"ENSG00000176401","EID2B"
"ENSG00000176428","VPS37D"
"ENSG00000176438","SYNE3"
"ENSG00000176593","AC008969.1"
"ENSG00000176840","MIR7-3HG"
"ENSG00000176903","PNMA1"
"ENSG00000176915","ANKLE2"
"ENSG00000176920","FUT2"
"ENSG00000176994","SMCR8"
"ENSG00000177000","MTHFR"
"ENSG00000177030","DEAF1"
"ENSG00000177096","PHETA2"
"ENSG00000177125","ZBTB34"
"ENSG00000177169","ULK1"
"ENSG00000177374","HIC1"
"ENSG00000177426","TGIF1"
"ENSG00000177427","MIEF2"
"ENSG00000177459","ERICH5"
"ENSG00000177463","NR2C2"
"ENSG00000177542","SLC25A22"
"ENSG00000177822","TENM3-AS1"
"ENSG00000178093","TSSK6"
"ENSG00000178163","ZNF518B"
"ENSG00000178209","PLEC"
"ENSG00000178252","WDR6"
"ENSG00000178338","ZNF354B"
"ENSG00000178381","ZFAND2A"
"ENSG00000178467","P4HTM"
"ENSG00000178498","DTX3"
"ENSG00000178773","CPNE7"
"ENSG00000178913","TAF7"
"ENSG00000178950","GAK"
"ENSG00000179046","TRIML2"
"ENSG00000179134","SAMD4B"
"ENSG00000179148","ALOXE3"
"ENSG00000179195","ZNF664"
"ENSG00000179331","RAB39A"
"ENSG00000179335","CLK3"
"ENSG00000179361","ARID3B"
"ENSG00000179598","PLD6"
"ENSG00000179674","ARL14"
"ENSG00000179820","MYADM"
"ENSG00000179832","MROH1"
"ENSG00000180008","SOCS4"
"ENSG00000180043","FAM71E2"
"ENSG00000180071","ANKRD18A"
"ENSG00000180098","TRNAU1AP"
"ENSG00000180304","OAZ2"
"ENSG00000180448","ARHGAP45"
"ENSG00000180596","HIST1H2BC"
"ENSG00000180628","PCGF5"
"ENSG00000180667","YOD1"
"ENSG00000180787","ZFP3"
"ENSG00000180806","HOXC9"
"ENSG00000180891","CUEDC1"
"ENSG00000180914","OXTR"
"ENSG00000180957","PITPNB"
"ENSG00000181016","LSMEM1"
"ENSG00000181026","AEN"
"ENSG00000181027","FKRP"
"ENSG00000181045","SLC26A11"
"ENSG00000181135","ZNF707"
"ENSG00000181220","ZNF746"
"ENSG00000181264","TLCD5"
"ENSG00000181404","WASHC1"
"ENSG00000181444","ZNF467"
"ENSG00000181450","ZNF678"
"ENSG00000181555","SETD2"
"ENSG00000181588","MEX3D"
"ENSG00000181649","PHLDA2"
"ENSG00000181690","PLAG1"
"ENSG00000181773","GPR3"
"ENSG00000181885","CLDN7"
"ENSG00000181982","CCDC149"
"ENSG00000182022","CHST15"
"ENSG00000182095","TNRC18"
"ENSG00000182224","CYB5D1"
"ENSG00000182310","SPACA6"
"ENSG00000182324","KCNJ14"
"ENSG00000182325","FBXL6"
"ENSG00000182472","CAPN12"
"ENSG00000182809","CRIP2"
"ENSG00000182831","C16orf72"
"ENSG00000182872","RBM10"
"ENSG00000182873","PRKCZ-AS1"
"ENSG00000182903","ZNF721"
"ENSG00000182944","EWSR1"
"ENSG00000182963","GJC1"
"ENSG00000183020","AP2A2"
"ENSG00000183092","BEGAIN"
"ENSG00000183186","C2CD4C"
"ENSG00000183248","PRR36"
"ENSG00000183337","BCOR"
"ENSG00000183386","FHL3"
"ENSG00000183426","NPIPA1"
"ENSG00000183495","EP400"
"ENSG00000183597","TANGO2"
"ENSG00000183598","HIST2H3D"
"ENSG00000183615","FAM167B"
"ENSG00000183696","UPP1"
"ENSG00000183718","TRIM52"
"ENSG00000183723","CMTM4"
"ENSG00000183741","CBX6"
"ENSG00000183889","AC138969.1"
"ENSG00000183891","TTC32"
"ENSG00000183955","KMT5A"
"ENSG00000183963","SMTN"
"ENSG00000184007","PTP4A2"
"ENSG00000184014","DENND5A"
"ENSG00000184205","TSPYL2"
"ENSG00000184232","OAF"
"ENSG00000184260","HIST2H2AC"
"ENSG00000184270","HIST2H2AB"
"ENSG00000184307","ZDHHC23"
"ENSG00000184357","HIST1H1B"
"ENSG00000184371","CSF1"
"ENSG00000184378","ACTRT3"
"ENSG00000184441","AP001062.1"
"ENSG00000184489","PTP4A3"
"ENSG00000184545","DUSP8"
"ENSG00000184557","SOCS3"
"ENSG00000184677","ZBTB40"
"ENSG00000184678","HIST2H2BE"
"ENSG00000184697","CLDN6"
"ENSG00000184716","SERINC4"
"ENSG00000184731","FAM110C"
"ENSG00000184786","TCTE3"
"ENSG00000184863","RBM33"
"ENSG00000184897","H1FX"
"ENSG00000184916","JAG2"
"ENSG00000184988","TMEM106A"
"ENSG00000184995","IFNE"
"ENSG00000185015","CA13"
"ENSG00000185022","MAFF"
"ENSG00000185189","NRBP2"
"ENSG00000185246","PRPF39"
"ENSG00000185338","SOCS1"
"ENSG00000185359","HGS"
"ENSG00000185386","MAPK11"
"ENSG00000185418","TARSL2"
"ENSG00000185513","L3MBTL1"
"ENSG00000185716","MOSMO"
"ENSG00000185728","YTHDF3"
"ENSG00000185761","ADAMTSL5"
"ENSG00000185800","DMWD"
"ENSG00000185947","ZNF267"
"ENSG00000185950","IRS2"
"ENSG00000186026","ZNF284"
"ENSG00000186056","MATN1-AS1"
"ENSG00000186141","POLR3C"
"ENSG00000186166","CCDC84"
"ENSG00000186352","ANKRD37"
"ENSG00000186364","NUDT17"
"ENSG00000186432","KPNA4"
"ENSG00000186462","NAP1L2"
"ENSG00000186480","INSIG1"
"ENSG00000186567","CEACAM19"
"ENSG00000186594","MIR22HG"
"ENSG00000186812","ZNF397"
"ENSG00000186866","POFUT2"
"ENSG00000186891","TNFRSF18"
"ENSG00000186907","RTN4RL2"
"ENSG00000187134","AKR1C1"
"ENSG00000187164","SHTN1"
"ENSG00000187189","TSPYL4"
"ENSG00000187266","EPOR"
"ENSG00000187479","C11orf96"
"ENSG00000187531","SIRT7"
"ENSG00000187556","NANOS3"
"ENSG00000187605","TET3"
"ENSG00000187678","SPRY4"
"ENSG00000187800","PEAR1"
"ENSG00000187922","LCN10"
"ENSG00000188064","WNT7B"
"ENSG00000188070","C11orf95"
"ENSG00000188157","AGRN"
"ENSG00000188211","NCR3LG1"
"ENSG00000188290","HES4"
"ENSG00000188295","ZNF669"
"ENSG00000188486","H2AFX"
"ENSG00000188529","SRSF10"
"ENSG00000188566","NDOR1"
"ENSG00000188747","NOXA1"
"ENSG00000188766","SPRED3"
"ENSG00000188818","ZDHHC11"
"ENSG00000188848","BEND4"
"ENSG00000188938","FAM120AOS"
"ENSG00000188993","LRRC66"
"ENSG00000188994","ZNF292"
"ENSG00000189042","ZNF567"
"ENSG00000189050","RNFT1"
"ENSG00000189171","S100A13"
"ENSG00000189223","PAX8-AS1"
"ENSG00000189266","PNRC2"
"ENSG00000189410","SH2D5"
"ENSG00000189420","ZFP92"
"ENSG00000196116","TDRD7"
"ENSG00000196182","STK40"
"ENSG00000196233","LCOR"
"ENSG00000196305","IARS"
"ENSG00000196337","CGB7"
"ENSG00000196338","NLGN3"
"ENSG00000196352","CD55"
"ENSG00000196371","FUT4"
"ENSG00000196422","PPP1R26"
"ENSG00000196470","SIAH1"
"ENSG00000196517","SLC6A9"
"ENSG00000196547","MAN2A2"
"ENSG00000196611","MMP1"
"ENSG00000196639","HRH1"
"ENSG00000196689","TRPV1"
"ENSG00000196700","ZNF512B"
"ENSG00000196705","ZNF431"
"ENSG00000196712","NF1"
"ENSG00000196756","SNHG17"
"ENSG00000196787","HIST1H2AG"
"ENSG00000196792","STRN3"
"ENSG00000196850","PPTC7"
"ENSG00000196866","HIST1H2AD"
"ENSG00000196867","ZFP28"
"ENSG00000196878","LAMB3"
"ENSG00000196890","HIST3H2BB"
"ENSG00000196923","PDLIM7"
"ENSG00000196968","FUT11"
"ENSG00000197019","SERTAD1"
"ENSG00000197020","ZNF100"
"ENSG00000197044","ZNF441"
"ENSG00000197061","HIST1H4C"
"ENSG00000197063","MAFG"
"ENSG00000197114","ZGPAT"
"ENSG00000197119","SLC25A29"
"ENSG00000197136","PCNX3"
"ENSG00000197150","ABCB8"
"ENSG00000197153","HIST1H3J"
"ENSG00000197183","NOL4L"
"ENSG00000197217","ENTPD4"
"ENSG00000197261","C6orf141"
"ENSG00000197279","ZNF165"
"ENSG00000197343","ZNF655"
"ENSG00000197409","HIST1H3D"
"ENSG00000197461","PDGFA"
"ENSG00000197586","ENTPD6"
"ENSG00000197601","FAR1"
"ENSG00000197714","ZNF460"
"ENSG00000197724","PHF2"
"ENSG00000197780","TAF13"
"ENSG00000197818","SLC9A8"
"ENSG00000197837","HIST4H4"
"ENSG00000197857","ZNF44"
"ENSG00000197948","FCHSD1"
"ENSG00000197961","ZNF121"
"ENSG00000197976","AKAP17A"
"ENSG00000197989","SNHG12"
"ENSG00000198026","ZNF335"
"ENSG00000198040","ZNF84"
"ENSG00000198160","MIER1"
"ENSG00000198169","ZNF251"
"ENSG00000198198","SZT2"
"ENSG00000198265","HELZ"
"ENSG00000198286","CARD11"
"ENSG00000198315","ZKSCAN8"
"ENSG00000198355","PIM3"
"ENSG00000198380","GFPT1"
"ENSG00000198408","OGA"
"ENSG00000198431","TXNRD1"
"ENSG00000198435","NRARP"
"ENSG00000198455","ZXDB"
"ENSG00000198466","ZNF587"
"ENSG00000198467","TPM2"
"ENSG00000198492","YTHDF2"
"ENSG00000198496","NBR2"
"ENSG00000198517","MAFK"
"ENSG00000198563","DDX39B"
"ENSG00000198576","ARC"
"ENSG00000198586","TLK1"
"ENSG00000198625","MDM4"
"ENSG00000198642","KLHL9"
"ENSG00000198719","DLL1"
"ENSG00000198720","ANKRD13B"
"ENSG00000198743","SLC5A3"
"ENSG00000198752","CDC42BPB"
"ENSG00000198753","PLXNB3"
"ENSG00000198768","APCDD1L"
"ENSG00000198780","FAM169A"
"ENSG00000198783","ZNF830"
"ENSG00000198815","FOXJ3"
"ENSG00000198837","DENND4B"
"ENSG00000198853","RUSC2"
"ENSG00000198855","FICD"
"ENSG00000198887","SMC5"
"ENSG00000198909","MAP3K3"
"ENSG00000198910","L1CAM"
"ENSG00000198915","RASGEF1A"
"ENSG00000198920","KIAA0753"
"ENSG00000198932","GPRASP1"
"ENSG00000198933","TBKBP1"
"ENSG00000203485","INF2"
"ENSG00000203804","ADAMTSL4-AS1"
"ENSG00000203814","HIST2H2BF"
"ENSG00000203879","GDI1"
"ENSG00000203896","LIME1"
"ENSG00000204086","RPA4"
"ENSG00000204178","MACO1"
"ENSG00000204186","ZDBF2"
"ENSG00000204256","BRD2"
"ENSG00000204282","TNRC6C-AS1"
"ENSG00000204304","PBX2"
"ENSG00000204305","AGER"
